step,customer,age,gender,merchant,category,amount,fraud
178,1083,2,0,32,0,436.48,1
149,1891,2,0,32,0,467.37,1
64,2145,2,0,32,0,566.9,1
179,2954,2,0,32,0,7.64,1
105,0,2,2,32,0,212.04,1
115,0,2,2,32,0,339.51,1
115,0,2,2,32,0,10005.67,1
4,1067,2,2,32,0,50.45,1
86,1294,2,2,32,0,64.95,1
133,2082,2,2,32,0,38.99,1
92,2104,2,2,32,0,55.35,1
136,2611,2,2,32,0,32.45,1
90,2826,2,2,32,0,10058.7,1
89,1170,2,3,32,0,22.28,1
77,1521,2,3,32,0,10054.14,1
83,2145,2,3,32,0,35.5,1
171,2196,2,3,32,0,52.95,1
137,3436,2,3,33,0,10016.74,0
57,310,2,0,34,0,78.19,1
149,859,2,0,34,0,10008.94,1
37,1126,2,0,34,0,39.58,1
138,1241,2,0,34,0,10034.73,1
82,1294,2,0,34,0,10002.66,1
10,1362,2,0,34,0,322.72,1
160,1493,2,0,34,0,10054.59,1
68,1551,2,0,34,0,10012.75,1
172,1551,2,0,34,0,10011.04,1
114,1634,2,0,34,0,359.54,1
91,1670,2,0,34,0,10015.08,1
22,1907,2,0,34,0,468.21,1
3,2022,2,0,34,0,618.46,1
180,2022,2,0,34,0,337.46,1
20,2082,2,0,34,0,1608.95,1
72,2092,2,0,34,0,107.05,1
67,2145,2,0,34,0,71.8,1
75,2145,2,0,34,0,34.72,1
71,2391,2,0,34,0,10001.06,1
114,2583,2,0,34,0,635.31,1
90,2611,2,0,34,0,325.97,1
180,2696,2,0,34,0,10002.84,1
5,2714,2,0,34,0,10025.05,1
38,2776,2,0,34,0,335.07,1
133,2798,2,0,34,0,10038.47,1
131,2826,2,0,34,0,10107.15,1
151,2839,2,0,34,0,3746.14,1
64,2981,2,0,34,0,461.25,1
32,3161,2,0,34,0,10009.14,1
55,3161,2,0,34,0,10033,1
132,3161,2,0,34,0,10010.08,1
18,0,2,2,34,0,82.07,1
25,0,2,2,34,0,44.94,1
37,0,2,2,34,0,42.75,1
63,0,2,2,34,0,147.69,1
77,0,2,2,34,0,460.25,0
96,0,2,2,34,0,214.87,1
106,0,2,2,34,0,358.03,1
113,0,2,2,34,0,299.59,1
117,0,2,2,34,0,10034.74,1
119,0,2,2,34,0,21.2,1
119,0,2,2,34,0,26.27,1
133,0,2,2,34,0,17.77,1
121,99,2,2,34,0,40.68,1
1,207,2,2,34,0,1162.11,1
122,237,2,2,34,0,10058.74,1
25,390,2,2,34,0,10044.85,1
164,781,2,2,34,0,46.36,1
63,1097,2,2,34,0,10204.04,1
115,1551,2,2,34,0,63.41,1
4,1783,2,2,34,0,10012.54,1
74,1895,2,2,34,0,1157.81,1
118,1895,2,2,34,0,3.6,1
164,2039,2,2,34,0,10031.69,1
32,2048,2,2,34,0,32.5,1
125,2059,2,2,34,0,30.99,1
106,2082,2,2,34,0,41.9,1
58,2168,2,2,34,0,10.12,1
99,2178,2,2,34,0,29.15,1
111,2184,2,2,34,0,15.1,1
79,2267,2,2,34,0,84.02,1
29,2276,2,2,34,0,27.53,1
19,2280,2,2,34,0,3.7,1
145,2471,2,2,34,0,15.4,1
118,2489,2,2,34,0,10.95,1
145,2535,2,2,34,0,27.6,1
87,2611,2,2,34,0,10078.28,1
114,2776,2,2,34,0,1.12,1
122,2776,2,2,34,0,13.83,1
142,2839,2,2,34,0,10013.73,1
160,2864,2,2,34,0,6.32,1
32,3104,2,2,34,0,8.17,1
51,3161,2,2,34,0,29.84,1
129,3161,2,2,34,0,40.63,1
174,3161,2,2,34,0,10008.78,1
1,3318,2,2,34,0,624.26,1
4,0,2,3,34,0,50.11,1
97,0,2,3,34,0,34.6,1
109,0,2,3,34,0,27.73,1
135,0,2,3,34,0,1963.11,1
143,0,2,3,34,0,369.94,1
164,0,2,3,34,0,263.52,1
86,1119,2,3,34,0,36.77,1
147,1119,2,3,34,0,10040.99,1
1,1258,2,3,34,0,426.86,1
85,1600,2,3,34,0,35.95,1
88,1759,2,3,34,0,17.08,1
96,1759,2,3,34,0,10054.92,1
133,1990,2,3,34,0,40.02,1
55,2145,2,3,34,0,5.2,1
104,2196,2,3,34,0,31.83,1
172,2411,2,3,34,0,10015.77,1
40,2512,2,3,34,0,10011.87,1
135,2514,2,3,34,0,10021.44,1
156,2954,2,3,34,0,4.06,1
121,3085,2,3,34,0,34.42,1
104,3534,2,3,34,0,67.38,1
115,111,2,0,35,0,29.74,1
34,1083,2,0,35,0,10000.9,1
102,2975,2,0,35,0,136.17,1
100,0,2,3,35,0,54.01,1
100,1533,2,3,35,0,34.3,1
4,1294,2,0,36,0,10154.38,1
105,1134,2,2,36,0,45.06,1
171,2611,2,0,37,0,19.96,1
149,2082,2,2,37,0,26.8,1
58,1521,2,3,37,0,16.19,1
21,2945,2,0,39,0,399.86,1
60,14,2,0,40,0,390.34,1
150,363,2,0,40,0,57.52,1
133,453,2,0,40,0,144.43,1
115,1240,2,0,40,0,10044.46,1
160,1992,2,0,40,0,10025.66,1
150,2611,2,0,40,0,10020.19,1
63,3409,2,0,40,0,186.69,1
30,0,2,2,40,0,1658.57,1
39,0,2,2,40,0,10012.32,1
46,0,2,2,40,0,10017.54,1
54,0,2,2,40,0,35.46,1
117,0,2,2,40,0,43.58,1
117,237,2,2,40,0,139.66,1
60,315,2,2,40,0,39.75,1
33,350,2,2,40,0,0.83,1
49,1294,2,2,40,0,52.82,1
177,1579,2,2,40,0,14.59,1
160,2022,2,2,40,0,10014.7,1
137,2060,2,2,40,0,386.14,1
23,2082,2,2,40,0,10036.66,1
133,2419,2,2,40,0,15.42,1
137,2611,2,2,40,0,10011.77,1
43,3161,2,2,40,0,7.37,1
50,3161,2,2,40,0,798.31,1
31,0,2,3,40,0,266.1,1
60,0,2,3,40,0,10030.86,1
64,0,2,3,40,0,2.25,1
85,1087,2,3,40,0,10054.74,1
34,1745,2,3,40,0,10049.54,1
160,2058,2,3,40,0,35.65,1
179,2196,2,3,40,0,10017.7,1
47,2110,2,0,42,0,10259.96,1
106,2688,2,0,42,0,10042.87,1
67,0,2,2,42,0,346.06,1
78,1072,2,2,42,0,13.25,1
62,1241,2,2,42,0,4716.54,1
87,1783,2,2,42,0,23.76,1
179,1901,2,2,42,0,44.76,0
101,2126,2,2,42,0,61.48,1
122,2776,2,2,42,0,23.61,1
86,2914,2,2,42,0,55.16,1
141,0,2,3,42,0,10003.11,1
168,462,2,3,42,0,8.48,1
45,777,2,0,43,0,10005.52,1
86,1778,2,0,43,0,432.05,1
127,2400,2,0,43,0,10010.51,1
85,2837,2,0,43,0,180.97,1
150,3007,2,0,43,0,10009.34,1
20,0,2,2,43,0,10004.15,1
140,0,2,2,43,0,297.27,1
59,1026,2,2,43,0,10009.84,1
147,1895,2,2,43,0,8.89,1
43,2487,2,2,43,0,10018.42,0
138,2839,2,2,43,0,18.37,1
42,863,2,3,43,0,10050.8,0
103,1174,2,3,43,0,10009.43,0
146,1183,2,3,43,0,1.03,1
158,1360,2,3,43,0,27.38,1
156,2549,2,3,43,0,4.94,1
59,2776,2,0,44,0,10006.88,1
93,3090,2,0,44,0,851.2,1
163,2686,2,2,44,0,10015.87,1
77,0,2,3,44,0,421.59,1
157,1125,2,0,45,0,4265.41,0
136,1326,2,0,45,0,10033.07,0
98,1780,2,0,45,0,307.46,0
81,2075,2,0,45,0,254.92,0
14,0,2,2,45,0,56.03,0
89,0,2,2,45,0,10023.6,0
136,0,2,2,45,0,10015.94,0
164,0,2,2,45,0,21.9,0
93,553,2,2,45,0,23.13,0
46,1412,2,2,45,0,10036.22,0
96,2494,2,2,45,0,10020.87,0
175,3048,2,2,45,0,56.27,0
68,3277,2,2,45,0,21.73,0
137,3437,2,2,45,0,10018.71,0
122,293,2,3,45,0,10002.1,0
131,526,2,3,45,0,17.73,0
101,1466,2,3,45,0,32.54,0
180,2777,2,3,45,0,15.39,0
96,3304,2,3,45,0,17.76,0
116,3439,2,3,45,0,91.36,0
43,3161,2,0,46,0,10029.84,1
120,2839,2,2,46,0,43.56,1
33,2981,2,3,46,0,9.75,1
59,0,2,2,47,0,10039.36,1
96,422,2,0,49,0,10035.3,1
58,635,2,0,49,0,10045.18,1
17,777,2,0,49,0,276.72,1
106,946,2,0,49,0,10051.32,1
171,1004,2,0,49,0,10036.46,1
110,1240,2,0,49,0,10061.64,1
153,1394,2,0,49,0,10039.13,1
140,1456,2,0,49,0,10025.48,1
141,1474,2,0,49,0,570.32,1
109,1551,2,0,49,0,10040.44,1
117,1551,2,0,49,0,171.68,1
114,1745,2,0,49,0,1035.05,1
12,1895,2,0,49,0,10040.52,1
31,1895,2,0,49,0,276.06,1
114,1895,2,0,49,0,10020.92,1
129,1922,2,0,49,0,10006.93,1
105,2082,2,0,49,0,10005.88,1
129,2104,2,0,49,0,10025.17,1
83,2158,2,0,49,0,802.78,1
17,2290,2,0,49,0,539.54,1
44,2329,2,0,49,0,10031.88,1
111,2402,2,0,49,0,10034.12,1
108,2611,2,0,49,0,298.97,1
129,2611,2,0,49,0,10014.31,1
147,2672,2,0,49,0,290.96,1
127,2686,2,0,49,0,174.08,1
33,2785,2,0,49,0,74.98,1
47,2826,2,0,49,0,10059.72,1
172,2884,2,0,49,0,10013.62,1
59,3161,2,0,49,0,270.77,1
16,0,2,2,49,0,326.53,1
33,0,2,2,49,0,34.48,1
78,0,2,2,49,0,7.27,1
120,0,2,2,49,0,207.08,1
120,0,2,2,49,0,5.81,1
130,0,2,2,49,0,501.29,1
147,0,2,2,49,0,10000.73,1
177,155,2,2,49,0,65.86,1
162,546,2,2,49,0,10005.28,1
90,1240,2,2,49,0,10056.06,1
128,1294,2,2,49,0,10060.91,1
81,1551,2,2,49,0,6.14,1
97,1756,2,2,49,0,10000.41,1
1,1895,2,2,49,0,635.1,1
88,1895,2,2,49,0,39.07,1
123,1895,2,2,49,0,10025.26,1
127,1895,2,2,49,0,41.1,1
161,1895,2,2,49,0,29.46,1
130,2082,2,2,49,0,30.55,1
45,2126,2,2,49,0,48.61,1
106,2400,2,2,49,0,57.76,1
37,2419,2,2,49,0,6.54,1
102,2489,2,2,49,0,574.31,1
95,2530,2,2,49,0,10039.39,1
145,2637,2,2,49,0,10029.19,1
108,2776,2,2,49,0,48.69,1
118,2909,2,2,49,0,5.8,1
87,3016,2,2,49,0,10003.36,1
72,3161,2,2,49,0,29.78,1
92,3161,2,2,49,0,10062.09,1
105,3161,2,2,49,0,10045.62,1
148,3161,2,2,49,0,1.43,1
156,3161,2,2,49,0,4.55,1
180,3318,2,2,49,0,10044.14,1
110,0,2,3,49,0,54.77,0
129,0,2,3,49,0,10024.75,1
141,0,2,3,49,0,155.85,1
169,0,2,3,49,0,414.79,1
67,801,2,3,49,0,10022.04,1
113,1242,2,3,49,0,10015.53,1
60,1720,2,3,49,0,339.73,1
153,1733,2,3,49,0,42.95,1
88,1972,2,3,49,0,10.76,1
96,2164,2,3,49,0,481.34,1
6,2290,2,3,49,0,16.14,1
178,2669,2,3,49,0,10005.99,1
12,2981,2,3,49,0,10027.91,1
93,3007,2,3,49,0,10002.06,1
30,3052,2,3,49,0,10023.9,1
86,3223,2,3,49,0,40.46,1
132,3362,2,3,49,0,32.75,1
79,1372,2,0,0,1,106.66,1
35,2029,2,0,0,1,10054.9,0
175,2297,2,0,0,1,10000.6,0
121,2826,2,0,0,1,10017.91,1
178,3285,2,0,0,1,10036.63,0
151,0,2,2,0,1,10004.5,0
41,1328,2,2,0,1,427.24,1
1,1551,2,2,0,1,798.29,1
68,0,2,3,0,1,10012.59,0
136,0,2,3,0,1,756.58,0
162,3060,2,3,0,1,1496,1
119,0,2,0,10,1,25.17,1
31,48,2,0,10,1,25.33,0
77,1445,2,0,10,1,33.43,0
32,0,2,2,10,1,42.89,0
138,970,2,2,10,1,150.57,1
138,1895,2,2,10,1,5516.4,1
12,1996,2,2,10,1,10097.16,0
4,2169,2,2,10,1,252.25,0
1,2203,2,2,10,1,272.48,0
116,2329,2,2,10,1,10644.2,1
164,2471,2,2,10,1,10963.62,1
163,2481,2,2,10,1,10270.04,1
61,2497,2,2,10,1,10297.62,1
174,2530,2,2,10,1,10350.32,1
48,3154,2,2,10,1,10002.08,0
137,3161,2,2,10,1,48.81,1
150,3399,2,2,10,1,10500.84,0
91,160,2,3,10,1,10431.21,0
156,183,2,3,10,1,10608.08,0
13,777,2,3,10,1,18.51,1
93,1362,2,3,10,1,0.19,1
64,1422,2,3,10,1,30.13,1
1,1466,2,3,10,1,895.99,1
9,1637,2,3,10,1,10343.05,1
1,1759,2,3,10,1,186.42,1
68,1759,2,3,10,1,10741.51,1
53,1810,2,3,10,1,38.41,1
91,2027,2,3,10,1,10595.09,1
30,2388,2,3,10,1,26.26,1
42,2521,2,3,10,1,15856.7,0
43,3007,2,3,10,1,10028.94,1
47,3085,2,3,10,1,10248.37,1
,3406,2,3,10,1,10377.26,0
129,2276,2,,10,1,10418.09,0
163,2280,2,2,,1,10480.88,1
158,2970,2,2,,1,10057.86,0
173,2267,2,2,5,2,329.12,0
45,2521,2,0,0,3,10043.48,1
113,0,2,2,0,3,10064.72,1
158,2839,2,2,0,3,163.99,1
1,3161,2,2,0,3,523,1
43,0,2,3,0,3,28.03,0
128,2077,2,3,0,3,48.01,0
45,2714,2,3,0,3,137.46,0
74,1673,2,2,12,3,628.88,0
156,3353,2,3,12,3,15.91,0
126,490,2,2,31,3,177.8,0
154,2864,2,2,31,3,282.96,0
101,679,2,3,31,3,10210.08,0
145,0,2,0,37,3,40.98,1
130,1922,2,0,37,3,210.05,1
66,0,2,2,37,3,66.07,1
90,792,2,2,37,3,10030.32,1
2,859,2,2,37,3,10001.45,1
84,1240,2,2,37,3,10262.48,0
2,1294,2,2,37,3,254.87,1
41,1426,2,2,37,3,10000.65,1
108,1551,2,2,37,3,1430.12,1
1,1756,2,2,37,3,134.23,1
53,1895,2,2,37,3,17.32,1
158,1941,2,2,37,3,10533.17,1
101,2022,2,2,37,3,10099.99,1
1,2611,2,2,37,3,1266.05,1
110,2611,2,2,37,3,267.23,1
41,3161,2,2,37,3,10060.68,1
113,3161,2,2,37,3,10254.47,1
99,1364,2,3,37,3,,1
97,582,2,0,0,4,10059,0
130,932,2,0,0,4,10002.32,0
22,1547,2,0,0,4,276.69,0
128,1700,2,0,0,4,918.06,0
162,2524,2,0,0,4,10087.48,0
87,2905,2,0,0,4,10025.77,0
49,0,2,2,0,4,428.55,0
57,0,2,2,0,4,30.46,0
53,727,2,2,0,4,282.98,0
152,0,2,3,0,4,10022.4,0
1,198,2,3,0,4,336.99,0
166,408,2,3,0,4,39,0
1,3163,2,3,0,4,629.73,0
68,0,2,0,45,4,10.92,0
70,0,2,0,45,4,15.63,0
155,0,2,0,45,4,18.6,0
163,0,2,0,45,4,27.3,0
95,1850,2,0,45,4,6.94,0
163,201,2,2,45,4,3.74,0
33,960,2,2,45,4,10435.88,0
158,1256,2,2,45,4,288.45,0
89,1285,2,2,45,4,10355.52,0
110,1285,2,2,45,4,10023.37,0
69,1523,2,2,45,4,10768.7,0
127,1634,2,2,45,4,10374.97,0
25,1673,2,2,45,4,10281.5,0
109,1688,2,2,45,4,41.2,0
132,1912,2,2,45,4,10343.02,0
158,1970,2,2,45,4,10219.51,0
56,2410,2,2,45,4,,0
83,2410,2,2,45,4,158.9,0
87,2968,2,2,45,4,18.39,0
169,3195,2,2,45,4,10050.08,0
129,3305,2,2,45,4,10012.71,0
18,3493,2,2,45,4,36.25,0
20,0,2,3,45,4,198.89,0
65,0,2,3,45,4,699.23,0
176,270,2,3,45,4,10510.36,0
150,312,2,3,45,4,181.61,0
136,757,2,3,45,4,0.72,0
35,1009,2,3,45,4,10715.62,0
74,1035,2,3,45,4,19.67,0
154,1763,2,3,45,4,17.74,0
177,1810,2,3,45,4,17.44,0
101,1948,2,3,45,4,19.91,0
122,2510,2,3,45,4,10105.25,0
74,3068,2,3,45,4,,0
159,3068,2,3,45,4,27.47,0
112,3534,2,3,45,4,10004.45,0
3,,2,3,45,4,10217.52,0
130,3437,2,2,,4,10895.47,0
51,3058,2,3,,4,10283.87,0
114,41,2,0,0,5,10003.85,0
162,208,2,0,0,5,10030.72,0
6,476,2,0,0,5,10021.27,1
113,530,2,0,0,5,10048.89,1
168,711,2,0,0,5,17.27,0
157,737,2,0,0,5,10027.62,1
108,1360,2,0,0,5,10154.43,1
173,1412,2,0,0,5,10021.59,0
93,1551,2,0,0,5,10027.35,1
94,1551,2,0,0,5,145.84,1
126,1891,2,0,0,5,261.82,1
156,1895,2,0,0,5,10039.9,1
53,2059,2,0,0,5,10037.13,1
86,2108,2,0,0,5,10044.42,1
171,2110,2,0,0,5,294.49,1
122,2145,2,0,0,5,10009.4,1
81,2530,2,0,0,5,733.59,1
102,2611,2,0,0,5,686.26,1
105,2714,2,0,0,5,10018.74,1
114,2795,2,0,0,5,10027.48,0
142,2826,2,0,0,5,10010.34,1
118,2839,2,0,0,5,10017.45,1
171,2898,2,0,0,5,10022.25,1
60,3052,2,0,0,5,10044.26,0
161,3531,2,0,0,5,10001.04,1
20,0,2,2,0,5,147.29,1
37,0,2,2,0,5,419.73,1
48,0,2,2,0,5,31.08,1
55,0,2,2,0,5,30.33,1
57,0,2,2,0,5,77.11,1
67,0,2,2,0,5,960.66,1
69,0,2,2,0,5,10022.63,1
72,0,2,2,0,5,10028.81,1
82,0,2,2,0,5,11.61,1
107,0,2,2,0,5,174.62,1
116,0,2,2,0,5,855.7,1
118,0,2,2,0,5,23.44,1
120,0,2,2,0,5,170.39,1
120,0,2,2,0,5,37.59,1
123,0,2,2,0,5,944.1,1
126,0,2,2,0,5,144.15,1
132,0,2,2,0,5,546.79,0
137,0,2,2,0,5,59.59,1
145,0,2,2,0,5,34.35,0
152,0,2,2,0,5,20.32,1
159,0,2,2,0,5,26.84,1
175,0,2,2,0,5,28.04,0
1,14,2,2,0,5,882.15,1
126,58,2,2,0,5,10039.03,1
1,86,2,2,0,5,596.56,1
162,431,2,2,0,5,48.31,1
101,506,2,2,0,5,1053.36,0
95,524,2,2,0,5,10030.63,1
151,859,2,2,0,5,10036.42,1
174,1294,2,2,0,5,377.44,1
144,1474,2,2,0,5,168.93,1
41,1498,2,2,0,5,10.66,1
92,1551,2,2,0,5,10067.03,1
109,1551,2,2,0,5,10040.44,1
1,1659,2,2,0,5,353.72,1
1,1895,2,2,0,5,108.64,1
84,1895,2,2,0,5,255.71,1
155,1895,2,2,0,5,993.27,1
1,2082,2,2,0,5,607.79,1
1,2082,2,2,0,5,75.18,1
22,2082,2,2,0,5,10032.65,1
40,2082,2,2,0,5,75.65,1
48,2082,2,2,0,5,791.51,1
52,2082,2,2,0,5,10025.16,1
180,2082,2,2,0,5,10021.51,1
126,2092,2,2,0,5,7.14,1
38,2317,2,2,0,5,116.07,1
85,2530,2,2,0,5,10028.88,1
48,2611,2,2,0,5,10017.12,1
132,2611,2,2,0,5,0.68,1
159,2617,2,2,0,5,11.84,1
1,2672,2,2,0,5,341.88,1
15,2672,2,2,0,5,33.62,1
1,2776,2,2,0,5,50.68,1
116,2782,2,2,0,5,54.15,1
143,2799,2,2,0,5,47.02,1
65,2826,2,2,0,5,7.4,1
93,2826,2,2,0,5,10023.22,1
144,2839,2,2,0,5,12.48,1
94,2970,2,2,0,5,274.07,1
39,3161,2,2,0,5,203.72,1
60,3161,2,2,0,5,382.9,1
164,3161,2,2,0,5,10028.12,1
6,0,2,3,0,5,2143.98,1
11,0,2,3,0,5,10035.01,1
42,0,2,3,0,5,344.72,1
83,0,2,3,0,5,13.47,1
83,0,2,3,0,5,55.07,1
121,0,2,3,0,5,270.31,1
136,0,2,3,0,5,12.74,0
138,0,2,3,0,5,10032.69,1
143,0,2,3,0,5,67.97,1
155,0,2,3,0,5,41.92,1
110,165,2,3,0,5,469.14,1
132,363,2,3,0,5,35.7,1
151,578,2,3,0,5,3.21,1
104,748,2,3,0,5,198.15,1
165,796,2,3,0,5,16.24,0
118,1675,2,3,0,5,1.21,1
127,1759,2,3,0,5,344.15,1
143,1759,2,3,0,5,632.79,1
112,1891,2,3,0,5,163.24,1
174,1891,2,3,0,5,10052.66,1
1,2049,2,3,0,5,267.75,1
55,2145,2,3,0,5,16.74,1
7,2290,2,3,0,5,10033.52,1
86,2411,2,3,0,5,27.12,1
105,2955,2,3,0,5,445.08,1
33,2980,2,3,0,5,10049.11,1
57,2980,2,3,0,5,45.16,1
41,3124,2,3,0,5,10018.44,1
1,3223,2,3,0,5,805.35,1
165,3223,2,3,0,5,10040.89,1
102,0,2,0,1,5,24.77,0
112,2888,2,0,1,5,28.02,0
180,326,2,2,1,5,10030.4,0
78,786,2,2,1,5,10417.68,0
137,1082,2,2,1,5,10040.1,0
174,2246,2,2,1,5,10248.4,0
57,2287,2,2,1,5,10050.91,0
66,3043,2,2,1,5,478.95,0
1,2063,2,3,1,5,135.38,0
112,2431,2,3,1,5,10209.29,0
59,2627,2,3,1,5,33.11,0
1,2695,2,3,1,5,576.71,0
98,1805,2,0,23,5,16.41,0
67,2079,2,0,23,5,6.63,0
102,0,2,2,23,5,403.31,0
159,634,2,2,23,5,10004.71,0
152,869,2,2,23,5,6.81,0
90,1415,2,2,23,5,57.84,0
141,2345,2,2,23,5,10357.62,0
53,35,2,3,23,5,11921.75,0
62,685,2,3,23,5,10071.73,0
24,0,2,0,34,5,44.57,1
24,0,2,0,34,5,7.61,1
63,0,2,0,34,5,28.32,1
75,0,2,0,34,5,140.51,1
79,0,2,0,34,5,67.89,1
94,0,2,0,34,5,281.6,1
104,0,2,0,34,5,61.53,1
117,0,2,0,34,5,42.67,1
123,0,2,0,34,5,15.47,1
146,0,2,0,34,5,26.39,1
24,792,2,0,34,5,19.96,1
115,1474,2,0,34,5,22.65,1
54,1551,2,0,34,5,2.1,1
18,1895,2,0,34,5,2.15,1
150,2054,2,0,34,5,2.12,1
169,2060,2,0,34,5,31.54,1
168,2291,2,0,34,5,26.78,1
1,2489,2,0,34,5,495.63,1
70,2489,2,0,34,5,11.68,1
119,2512,2,0,34,5,85.07,1
9,2580,2,0,34,5,10.05,1
103,2611,2,0,34,5,24.7,1
131,2611,2,0,34,5,45.31,1
167,2839,2,0,34,5,37.18,1
77,3231,2,0,34,5,36.07,1
82,3380,2,0,34,5,23.55,1
4,0,2,2,34,5,26.71,1
17,0,2,2,34,5,10.87,1
28,0,2,2,34,5,183.14,1
56,0,2,2,34,5,247.44,1
69,0,2,2,34,5,51.57,1
94,0,2,2,34,5,51.38,1
99,0,2,2,34,5,10011.13,1
108,0,2,2,34,5,251.83,1
108,0,2,2,34,5,10030.22,1
126,0,2,2,34,5,10038.01,1
142,0,2,2,34,5,51.78,1
167,0,2,2,34,5,10021.3,1
177,0,2,2,34,5,10008.17,1
178,0,2,2,34,5,451.56,1
171,47,2,2,34,5,10016.38,1
139,58,2,2,34,5,10629.12,1
159,67,2,2,34,5,10389.74,1
22,107,2,2,34,5,20.84,1
158,201,2,2,34,5,10827.57,1
82,207,2,2,34,5,631.14,1
1,227,2,2,34,5,59.57,1
1,237,2,2,34,5,795.3,1
63,315,2,2,34,5,203.08,1
127,315,2,2,34,5,10172.86,1
55,350,2,2,34,5,15235.07,1
147,417,2,2,34,5,10131.73,1
83,439,2,2,34,5,47.5,1
153,439,2,2,34,5,10247.61,1
54,541,2,2,34,5,301.12,1
161,558,2,2,34,5,10098.67,1
111,618,2,2,34,5,120.74,1
162,618,2,2,34,5,11688.02,1
169,689,2,2,34,5,206.78,1
127,701,2,2,34,5,29.79,1
173,780,2,2,34,5,669.26,1
1,963,2,2,34,5,46.85,1
30,1026,2,2,34,5,11071.69,1
1,1294,2,2,34,5,8.28,1
82,1294,2,2,34,5,10228.49,1
84,1294,2,2,34,5,20.42,1
114,1294,2,2,34,5,10527.29,1
145,1395,2,2,34,5,71.06,1
43,1460,2,2,34,5,10184.25,1
33,1474,2,2,34,5,10247.14,1
75,1474,2,2,34,5,10794.91,1
90,1474,2,2,34,5,10033.92,1
175,1491,2,2,34,5,12431.87,1
2,1498,2,2,34,5,10367.16,1
19,1498,2,2,34,5,10307.08,1
1,1551,2,2,34,5,394.1,1
61,1551,2,2,34,5,10964.3,1
76,1551,2,2,34,5,10172.56,1
84,1551,2,2,34,5,10565.58,1
93,1551,2,2,34,5,10281.67,1
114,1551,2,2,34,5,10095.26,1
130,1551,2,2,34,5,84.14,1
134,1551,2,2,34,5,65.28,1
144,1551,2,2,34,5,10616.24,1
153,1551,2,2,34,5,10212.03,1
108,1584,2,2,34,5,10331.2,1
171,1624,2,2,34,5,10388.14,1
96,1644,2,2,34,5,19.39,1
3,1688,2,2,34,5,10251.27,0
15,1895,2,2,34,5,10132.29,1
40,1895,2,2,34,5,10055.74,1
48,1895,2,2,34,5,10547.7,1
72,1895,2,2,34,5,40.28,1
104,1895,2,2,34,5,118.16,1
132,1895,2,2,34,5,321.55,1
150,1895,2,2,34,5,10190.59,1
152,1895,2,2,34,5,10017.81,1
144,1896,2,2,34,5,10876.23,1
98,1941,2,2,34,5,58.63,1
1,1979,2,2,34,5,263.92,1
142,2032,2,2,34,5,945.29,1
1,2082,2,2,34,5,272.97,1
14,2082,2,2,34,5,11042.76,1
45,2082,2,2,34,5,10783.96,1
55,2082,2,2,34,5,10239.59,1
55,2082,2,2,34,5,25.62,1
92,2082,2,2,34,5,10049.99,1
154,2082,2,2,34,5,10023.79,1
168,2082,2,2,34,5,90.85,1
21,2104,2,2,34,5,10061.01,1
36,2126,2,2,34,5,33.43,1
30,2143,2,2,34,5,274.69,1
155,2168,2,2,34,5,10040.89,1
93,2236,2,2,34,5,10791.09,1
44,2276,2,2,34,5,480.79,1
47,2276,2,2,34,5,10097.66,1
35,2329,2,2,34,5,723.24,1
131,2345,2,2,34,5,20.29,1
92,2400,2,2,34,5,118.62,1
175,2400,2,2,34,5,48.03,1
1,2443,2,2,34,5,164.06,0
108,2443,2,2,34,5,10007.4,1
169,2481,2,2,34,5,10135.56,1
118,2488,2,2,34,5,31.14,1
49,2489,2,2,34,5,36.33,1
72,2489,2,2,34,5,17272.41,1
79,2489,2,2,34,5,10326.82,1
105,2489,2,2,34,5,10015.2,1
144,2489,2,2,34,5,9.86,1
72,2530,2,2,34,5,414.87,1
80,2530,2,2,34,5,10068.59,1
96,2530,2,2,34,5,4.23,1
99,2530,2,2,34,5,10057.11,1
119,2530,2,2,34,5,10151.21,1
9,2580,2,2,34,5,10042.3,1
63,2611,2,2,34,5,10040.93,1
90,2611,2,2,34,5,10075.22,1
93,2611,2,2,34,5,10766.36,1
99,2611,2,2,34,5,10591.08,1
128,2611,2,2,34,5,10845.68,1
167,2611,2,2,34,5,10148.02,1
141,2617,2,2,34,5,0.83,1
176,2637,2,2,34,5,10039.82,1
161,2643,2,2,34,5,647.33,1
12,2672,2,2,34,5,24.5,1
,2776,2,2,34,5,10321.61,1
1,2821,2,2,34,5,319.35,1
1,2826,2,2,34,5,196.92,1
161,2826,2,2,34,5,108.83,1
1,2839,2,2,34,5,155.39,1
118,2839,2,2,34,5,10627.66,1
160,2839,2,2,34,5,10080.63,1
171,2839,2,2,34,5,10021.03,1
178,2839,2,2,34,5,10492.56,1
146,2864,2,2,34,5,10694.91,1
165,2944,2,2,34,5,35.64,1
171,3011,2,2,34,5,10269.71,1
173,3011,2,2,34,5,16649.49,1
67,3039,2,2,34,5,10919.71,1
29,3062,2,2,34,5,1034.18,1
1,3161,2,2,34,5,411.22,1
1,3161,2,2,34,5,635.43,1
1,3161,2,2,34,5,902.56,1
46,3161,2,2,34,5,10178.31,1
50,3161,2,2,34,5,10141.38,1
52,3161,2,2,34,5,10105.58,1
59,3161,2,2,34,5,10465.86,1
59,3161,2,2,34,5,992.03,1
64,3161,2,2,34,5,10382.17,1
